user_id,signup_date,country,store,acquisition_channel
u_001580,2024-09-01,IN,app_store,influencer
u_001581,2025-10-20,GB,play_store,referral
u_001582,2024-01-17,US,app_store,organic
u_001583,2025-02-19,US,stripe,influencer
u_001584,2025-04-14,MX,stripe,influencer
u_001585,2024-06-01,AU,app_store,organic
u_001586,2024-02-07,CA,play_store,organic
u_001587,2025-04-27,FR,play_store,paid_social
u_001588,2025-10-26,US,app_store,organic
u_001589,2024-11-10,JP,app_store,influencer
u_001590,2024-06-23,JP,app_store,organic
u_001591,2024-04-26,IN,play_store,paid_social
u_001592,2024-03-05,JP,app_store,referral
u_001593,2024-11-28,US,play_store,influencer
u_001594,2024-05-20,GB,stripe,paid_social
u_001595,2024-02-16,IN,app_store,organic
u_001596,2024-10-07,US,app_store,paid_search
u_001597,2025-07-20,US,app_store,influencer
u_001598,2024-02-11,US,play_store,influencer
u_001599,2025-01-20,AU,app_store,referral
u_001600,2024-03-23,US,app_store,organic
u_001601,2025-10-29,IN,app_store,referral
u_001602,2025-12-09,US,app_store,paid_search
u_001603,2025-06-19,DE,app_store,paid_social
u_001604,2025-09-17,CA,play_store,referral
u_001605,2025-09-18,MX,play_store,paid_search
u_001606,2024-12-22,DE,play_store,paid_social
u_001607,2024-04-30,MX,stripe,influencer
u_001608,2025-01-05,FR,stripe,influencer
u_001609,2024-08-12,DE,play_store,paid_social
u_001610,2024-10-10,US,app_store,paid_social
u_001611,2025-12-02,JP,stripe,referral
u_001612,2024-06-29,US,stripe,organic
u_001613,2025-10-22,GB,app_store,paid_search
u_001614,2024-12-08,BR,stripe,referral
u_001615,2024-02-14,US,app_store,influencer
u_001616,2024-06-29,US,app_store,influencer
u_001617,2024-04-28,US,app_store,referral
u_001618,2025-08-29,IN,app_store,paid_search
u_001619,2024-08-23,AU,app_store,organic
u_001620,2024-08-30,CA,stripe,referral
u_001621,2024-08-13,US,play_store,organic
u_001622,2025-03-22,US,stripe,referral
u_001623,2024-07-01,GB,app_store,paid_social
u_001624,2025-10-09,GB,app_store,paid_search
u_001625,2024-05-10,US,play_store,paid_search
u_001626,2024-05-19,US,play_store,referral
u_001627,2024-06-24,AU,app_store,paid_search
u_001628,2025-09-10,US,play_store,influencer
u_001629,2024-06-23,IN,play_store,paid_social
u_001630,2024-03-29,DE,play_store,paid_social
u_001631,2025-08-28,DE,play_store,organic
u_001632,2025-03-14,CA,app_store,paid_search
u_001633,2025-03-20,IN,stripe,influencer
u_001634,2024-06-01,FR,stripe,referral
u_001635,2024-02-15,US,play_store,influencer
u_001636,2024-02-04,DE,app_store,organic
u_001637,2025-04-08,IN,app_store,organic
u_001638,2025-12-10,CA,stripe,paid_social
u_001639,2025-01-02,US,play_store,organic
u_001640,2024-01-17,DE,app_store,referral
u_001641,2025-08-07,AU,app_store,referral
u_001642,2025-04-19,AU,stripe,referral
u_001643,2024-07-08,AU,app_store,referral
u_001644,2025-10-10,US,play_store,referral
u_001645,2025-12-08,GB,app_store,referral
u_001646,2024-10-03,CA,play_store,influencer
u_001647,2024-07-31,AU,app_store,paid_search
u_001648,2024-02-26,IN,stripe,paid_search
u_001649,2024-02-22,US,app_store,influencer
u_001650,2024-02-11,GB,app_store,influencer
u_001651,2024-03-09,IN,play_store,paid_social
u_001652,2024-12-08,US,app_store,referral
u_001653,2025-08-17,FR,play_store,paid_social
u_001654,2024-11-24,GB,app_store,referral
u_001655,2024-10-10,US,app_store,referral
u_001656,2025-05-12,IN,stripe,referral
u_001657,2025-06-28,BR,play_store,paid_search
u_001658,2025-04-07,BR,play_store,organic
u_001659,2024-07-11,FR,play_store,organic
u_001660,2025-02-04,FR,app_store,organic
u_001661,2024-04-21,US,app_store,paid_social
u_001662,2025-05-23,US,app_store,organic
u_001663,2024-10-27,DE,play_store,paid_social
u_001664,2025-04-30,GB,app_store,organic
u_001665,2024-10-25,US,app_store,paid_social
u_001666,2025-06-16,BR,app_store,paid_search
u_001667,2025-11-02,BR,app_store,influencer
u_001668,2025-11-12,CA,stripe,referral
u_001669,2025-04-13,GB,app_store,paid_search
u_001670,2024-06-24,AU,app_store,paid_search
u_001671,2024-10-22,AU,app_store,paid_search
u_001672,2024-10-18,DE,app_store,paid_social
u_001673,2025-07-02,US,stripe,paid_social
u_001674,2024-06-14,US,app_store,paid_search
u_001675,2025-08-11,US,app_store,paid_social
u_001676,2024-07-29,IN,app_store,paid_search
u_001677,2024-12-18,US,app_store,paid_social
u_001678,2025-06-30,GB,stripe,referral
u_001679,2025-05-26,AU,stripe,paid_search
u_001680,2024-06-08,US,play_store,influencer
u_001681,2024-12-05,BR,app_store,paid_search
u_001682,2025-08-10,BR,play_store,referral
u_001683,2024-12-12,CA,play_store,organic
u_001684,2024-05-22,BR,app_store,organic
u_001685,2025-02-15,BR,app_store,paid_search
u_001686,2024-04-04,GB,play_store,paid_social
u_001687,2025-08-20,IN,play_store,paid_search
u_001688,2024-07-19,US,play_store,referral
u_001689,2025-11-24,BR,app_store,influencer
u_001690,2025-02-07,US,app_store,influencer
u_001691,2025-06-07,MX,stripe,paid_search
u_001692,2025-02-11,US,stripe,paid_search
u_001693,2025-01-30,GB,app_store,paid_search
u_001694,2024-11-11,MX,stripe,organic
u_001695,2024-08-08,CA,app_store,referral
u_001696,2025-03-29,US,stripe,referral
u_001697,2025-02-28,US,play_store,organic
u_001698,2024-05-27,US,play_store,influencer
u_001699,2024-12-09,US,stripe,referral
u_001700,2024-03-31,US,play_store,paid_search
u_001701,2025-02-28,US,play_store,influencer
u_001702,2024-05-20,US,stripe,paid_search
u_001703,2025-07-21,IN,stripe,paid_search
u_001704,2025-08-22,GB,play_store,referral
u_001705,2024-08-17,US,app_store,paid_search
u_001706,2024-11-03,MX,stripe,referral
u_001707,2024-05-07,BR,stripe,referral
u_001708,2024-07-02,IN,play_store,paid_social
u_001709,2024-01-30,US,app_store,organic
u_001710,2025-09-05,AU,play_store,influencer
u_001711,2025-03-22,FR,play_store,referral
u_001712,2025-12-11,JP,app_store,influencer
u_001713,2024-01-18,JP,app_store,organic
u_001714,2024-05-29,GB,stripe,paid_social
u_001715,2024-12-31,US,app_store,referral
u_001716,2025-10-13,FR,app_store,paid_search
u_001717,2024-10-25,IN,stripe,influencer
u_001718,2024-07-17,AU,app_store,organic
u_001719,2025-09-05,AU,play_store,paid_search
u_001720,2025-12-02,AU,app_store,paid_search
u_001721,2024-04-08,IN,app_store,paid_social
u_001722,2024-01-14,US,app_store,referral
u_001723,2025-02-25,GB,stripe,organic
u_001724,2024-08-11,US,app_store,paid_social
u_001725,2025-07-26,BR,stripe,influencer
u_001726,2025-06-28,CA,play_store,organic
u_001727,2025-03-03,DE,app_store,paid_social
u_001728,2024-01-18,DE,app_store,paid_search
u_001729,2024-05-22,JP,stripe,influencer
u_001730,2025-06-19,AU,app_store,paid_search
u_001731,2024-01-30,AU,app_store,paid_social
u_001732,2025-12-11,US,app_store,paid_social
u_001733,2024-08-02,US,app_store,organic
u_001734,2024-03-20,US,play_store,referral
u_001735,2024-02-13,US,app_store,influencer
u_001736,2025-08-30,US,app_store,paid_search
u_001737,2024-02-14,US,play_store,organic
u_001738,2024-05-06,FR,app_store,paid_social
u_001739,2024-07-08,BR,app_store,paid_social
u_001740,2024-10-11,MX,app_store,paid_social
u_001741,2025-05-27,AU,play_store,influencer
u_001742,2025-08-06,US,stripe,organic
u_001743,2025-06-25,US,app_store,paid_search
u_001744,2024-06-24,FR,play_store,organic
u_001745,2024-08-07,FR,stripe,referral
u_001746,2025-01-10,CA,app_store,organic
u_001747,2024-07-04,JP,stripe,referral
u_001748,2024-08-07,IN,app_store,paid_search
u_001749,2024-05-06,DE,play_store,referral
u_001750,2025-01-04,CA,play_store,organic
u_001751,2024-03-25,GB,app_store,paid_search
u_001752,2025-04-12,BR,app_store,referral
u_001753,2024-08-19,IN,app_store,referral
u_001754,2024-07-12,JP,stripe,referral
u_001755,2025-11-26,GB,app_store,referral
u_001756,2025-11-19,US,app_store,organic
u_001757,2024-05-02,US,app_store,influencer
u_001758,2024-04-14,AU,stripe,paid_social
u_001759,2024-03-07,GB,app_store,paid_social
u_001760,2025-09-01,JP,app_store,paid_social
u_001761,2025-03-10,CA,app_store,influencer
u_001762,2025-08-30,US,play_store,referral
u_001763,2024-12-30,DE,play_store,referral
u_001764,2025-05-11,IN,app_store,referral
u_001765,2024-04-20,US,play_store,paid_social
u_001766,2025-10-05,MX,app_store,organic
u_001767,2024-03-10,IN,app_store,paid_social
u_001768,2025-01-26,BR,app_store,paid_search
u_001769,2025-09-28,BR,play_store,influencer
u_001770,2025-05-19,AU,app_store,referral
u_001771,2025-05-17,IN,play_store,influencer
u_001772,2025-07-13,US,play_store,referral
u_001773,2024-05-01,GB,app_store,referral
u_001774,2025-03-29,DE,app_store,influencer
u_001775,2025-11-06,FR,app_store,paid_social
u_001776,2025-05-18,DE,app_store,referral
u_001777,2025-05-14,AU,play_store,referral
u_001778,2025-11-06,IN,play_store,referral
u_001779,2025-05-02,IN,app_store,organic
u_001780,2025-02-04,US,play_store,referral
u_001781,2025-09-23,BR,play_store,paid_search
u_001782,2024-11-24,US,play_store,paid_social
u_001783,2025-01-10,GB,play_store,organic
u_001784,2025-10-02,GB,app_store,paid_search
u_001785,2024-12-31,DE,app_store,paid_social
u_001786,2024-09-10,US,app_store,organic
u_001787,2025-12-05,US,app_store,paid_search
u_001788,2024-06-22,US,app_store,referral
u_001789,2025-11-04,FR,play_store,referral
u_001790,2024-09-30,US,play_store,organic
u_001791,2024-11-20,GB,app_store,influencer
u_001792,2024-04-10,JP,app_store,paid_social
u_001793,2024-12-10,IN,stripe,paid_search
u_001794,2024-06-19,BR,app_store,referral
u_001795,2024-07-25,IN,stripe,organic
u_001796,2025-07-02,US,app_store,paid_search
u_001797,2025-08-10,DE,app_store,organic
u_001798,2025-08-15,US,app_store,organic
u_001799,2025-08-03,JP,play_store,paid_social
u_001800,2024-12-21,AU,play_store,paid_search
u_001801,2025-05-31,JP,app_store,influencer
u_001802,2024-11-16,US,app_store,influencer
u_001803,2025-06-11,DE,play_store,paid_social
u_001804,2024-01-20,BR,play_store,paid_social
u_001805,2025-08-13,IN,play_store,referral
u_001806,2024-10-01,FR,play_store,influencer
u_001807,2025-03-20,FR,play_store,organic
u_001808,2025-06-18,US,play_store,paid_social
u_001809,2024-06-03,AU,play_store,referral
u_001810,2025-02-24,GB,stripe,organic
u_001811,2025-10-11,US,app_store,paid_search
u_001812,2025-10-23,US,play_store,paid_social
u_001813,2025-02-19,US,app_store,organic
u_001814,2024-09-08,AU,app_store,referral
u_001815,2025-07-27,MX,app_store,organic
u_001816,2024-07-25,US,app_store,paid_search
u_001817,2024-10-11,BR,app_store,organic
u_001818,2025-05-12,AU,app_store,organic
u_001819,2024-11-17,BR,stripe,referral
u_001820,2025-01-07,BR,stripe,referral
u_001821,2024-05-23,US,play_store,influencer
u_001822,2024-05-03,IN,stripe,influencer
u_001823,2024-09-14,IN,app_store,influencer
u_001824,2024-05-05,AU,app_store,influencer
u_001825,2025-02-03,JP,play_store,referral
u_001826,2024-08-11,US,app_store,paid_search
u_001827,2025-03-26,DE,stripe,organic
u_001828,2025-05-17,IN,play_store,organic
u_001829,2024-11-20,IN,play_store,paid_social
u_001830,2024-10-11,FR,stripe,paid_search
u_001831,2025-05-01,CA,stripe,organic
u_001832,2025-10-22,MX,play_store,organic
u_001833,2025-12-08,FR,play_store,paid_search
u_001834,2025-07-19,GB,play_store,paid_search
u_001835,2025-12-02,US,stripe,referral
u_001836,2025-02-01,US,stripe,paid_search
u_001837,2024-11-04,US,stripe,paid_social
u_001838,2024-10-31,US,stripe,referral
u_001839,2025-10-08,GB,stripe,referral
u_001840,2024-02-04,US,app_store,referral
u_001841,2025-04-27,CA,stripe,paid_search
u_001842,2025-03-08,FR,stripe,paid_social
u_001843,2025-12-16,US,app_store,referral
u_001844,2025-09-08,CA,play_store,paid_search
u_001845,2025-04-09,CA,play_store,paid_social
u_001846,2025-10-07,DE,play_store,organic
u_001847,2025-02-14,US,app_store,influencer
u_001848,2024-03-25,US,app_store,paid_social
u_001849,2025-08-31,CA,play_store,paid_search
u_001850,2025-04-07,DE,play_store,paid_search
u_001851,2024-06-26,CA,stripe,paid_search
u_001852,2024-07-22,US,app_store,referral
u_001853,2025-01-21,MX,stripe,paid_social
u_001854,2024-01-22,MX,stripe,influencer
u_001855,2025-10-03,US,app_store,referral
u_001856,2024-07-22,US,stripe,organic
u_001857,2025-02-14,BR,play_store,paid_social
u_001858,2024-04-01,MX,app_store,influencer
u_001859,2024-04-30,US,play_store,referral
u_001860,2025-11-20,IN,app_store,paid_social
u_001861,2024-07-14,MX,stripe,paid_search
u_001862,2024-10-21,AU,app_store,referral
u_001863,2024-07-30,BR,stripe,paid_search
u_001864,2025-11-24,US,app_store,paid_social
u_001865,2024-01-30,US,app_store,influencer
u_001866,2025-04-06,FR,app_store,referral
u_001867,2024-03-28,US,app_store,paid_search
u_001868,2025-12-10,GB,app_store,referral
u_001869,2025-03-09,CA,app_store,organic
u_001870,2025-07-24,US,app_store,paid_social
u_001871,2025-04-27,FR,stripe,influencer
u_001872,2024-02-16,US,play_store,referral
u_001873,2024-11-05,MX,play_store,paid_social
u_001874,2025-07-26,US,app_store,paid_social
u_001875,2025-05-30,IN,app_store,referral
u_001876,2024-05-15,US,play_store,referral
u_001877,2024-05-25,US,app_store,paid_social
u_001878,2025-05-26,FR,stripe,paid_search
u_001879,2025-03-16,US,stripe,influencer
u_001880,2024-09-27,IN,app_store,paid_social
u_001881,2024-11-19,CA,play_store,paid_social
u_001882,2025-07-23,JP,play_store,referral
u_001883,2024-02-24,US,app_store,paid_social
u_001884,2024-02-06,DE,app_store,referral
u_001885,2025-03-22,US,stripe,referral
u_001886,2024-02-11,DE,stripe,influencer
u_001887,2025-05-11,DE,app_store,paid_social
u_001888,2024-05-06,GB,app_store,paid_search
u_001889,2024-07-03,JP,play_store,paid_search
u_001890,2025-07-30,FR,play_store,influencer
u_001891,2024-01-05,IN,play_store,referral
u_001892,2024-03-19,US,play_store,organic
u_001893,2024-12-02,US,play_store,organic
u_001894,2025-02-07,GB,stripe,organic
u_001895,2024-11-27,US,app_store,referral
u_001896,2025-04-09,BR,app_store,organic
u_001897,2024-12-03,MX,play_store,referral
u_001898,2024-11-28,MX,stripe,influencer
u_001899,2024-05-12,US,app_store,paid_search
u_001900,2024-11-26,AU,play_store,influencer
u_001901,2025-09-08,GB,app_store,paid_social
u_001902,2024-09-02,MX,stripe,organic
u_001903,2024-01-22,JP,app_store,referral
u_001904,2024-10-18,BR,stripe,paid_social
u_001905,2024-05-03,US,stripe,paid_search
u_001906,2025-12-02,BR,app_store,organic
u_001907,2025-01-11,IN,play_store,referral
u_001908,2025-05-02,US,play_store,organic
u_001909,2025-03-08,JP,play_store,referral
u_001910,2025-10-07,DE,app_store,paid_search
u_001911,2025-04-19,BR,play_store,paid_social
u_001912,2025-05-22,IN,play_store,organic
u_001913,2024-10-24,DE,app_store,referral
u_001914,2024-11-03,US,app_store,paid_search
u_001915,2024-09-11,IN,app_store,organic
u_001916,2025-07-18,US,app_store,organic
u_001917,2025-06-06,DE,app_store,influencer
u_001918,2024-09-16,GB,play_store,influencer
u_001919,2024-01-17,US,play_store,paid_social
u_001920,2024-07-05,JP,app_store,referral
u_001921,2024-10-31,GB,play_store,referral
u_001922,2025-09-30,JP,app_store,paid_social
u_001923,2024-08-04,US,play_store,influencer
u_001924,2024-09-22,FR,app_store,influencer
u_001925,2024-01-19,US,app_store,paid_social
u_001926,2025-11-02,DE,play_store,influencer
u_001927,2025-05-13,GB,stripe,influencer
u_001928,2025-01-04,CA,stripe,referral
u_001929,2024-11-05,US,app_store,paid_social
u_001930,2024-04-24,JP,play_store,paid_social
u_001931,2024-01-28,US,play_store,paid_social
u_001932,2025-03-22,JP,stripe,influencer
u_001933,2024-07-14,US,play_store,paid_social
u_001934,2025-04-30,DE,app_store,paid_social
u_001935,2025-03-31,MX,play_store,referral
u_001936,2025-08-22,US,app_store,referral
u_001937,2024-02-22,GB,app_store,referral
u_001938,2025-03-01,JP,play_store,influencer
u_001939,2025-07-21,MX,app_store,referral
u_001940,2025-05-12,IN,play_store,referral
u_001941,2024-08-25,CA,play_store,referral
u_001942,2025-08-13,GB,app_store,referral
u_001943,2025-04-29,US,play_store,paid_search
u_001944,2025-04-04,CA,app_store,paid_search
u_001945,2024-07-15,DE,app_store,influencer
u_001946,2024-08-12,IN,play_store,influencer
u_001947,2025-11-03,DE,stripe,referral
u_001948,2025-03-02,JP,play_store,paid_search
u_001949,2025-04-28,AU,stripe,influencer
u_001950,2024-07-31,US,play_store,referral
u_001951,2024-05-12,US,app_store,referral
u_001952,2024-04-13,AU,stripe,referral
u_001953,2024-11-06,US,play_store,organic
u_001954,2025-01-02,FR,app_store,paid_social
u_001955,2024-06-27,JP,stripe,organic
u_001956,2024-03-06,GB,app_store,paid_social
u_001957,2024-05-03,IN,play_store,paid_search
u_001958,2024-12-29,AU,play_store,influencer
u_001959,2024-09-30,FR,stripe,influencer
u_001960,2025-09-10,BR,play_store,referral
u_001961,2025-04-13,MX,play_store,organic
u_001962,2025-09-17,BR,stripe,organic
u_001963,2025-07-29,US,app_store,organic
u_001964,2024-07-29,FR,app_store,paid_search
u_001965,2025-03-28,AU,play_store,organic
u_001966,2024-06-06,BR,app_store,paid_social
u_001967,2024-05-05,JP,app_store,referral
u_001968,2024-01-07,US,stripe,paid_search
u_001969,2024-10-20,IN,app_store,paid_search
u_001970,2025-02-28,GB,play_store,paid_social
u_001971,2025-06-26,DE,app_store,referral
u_001972,2025-02-27,FR,stripe,influencer
u_001973,2025-11-29,GB,app_store,paid_social
u_001974,2024-01-11,CA,play_store,organic
u_001975,2024-03-27,GB,app_store,paid_social
u_001976,2025-03-20,US,play_store,paid_social
u_001977,2025-08-11,US,play_store,influencer
u_001978,2024-10-29,DE,stripe,influencer
u_001979,2024-11-07,CA,app_store,paid_search
u_001980,2024-01-09,JP,stripe,influencer
u_001981,2024-05-30,CA,app_store,paid_social
u_001982,2025-07-11,BR,play_store,referral
u_001983,2025-12-15,GB,stripe,referral
u_001984,2024-07-21,FR,app_store,influencer
u_001985,2024-12-08,GB,play_store,paid_social
u_001986,2025-06-16,MX,app_store,organic
u_001987,2025-06-07,IN,play_store,paid_social
u_001988,2024-01-24,US,play_store,influencer
u_001989,2024-09-21,US,play_store,referral
u_001990,2025-06-01,US,app_store,paid_search
u_001991,2024-09-22,BR,app_store,organic
u_001992,2025-10-28,MX,app_store,influencer
u_001993,2024-01-06,DE,stripe,influencer
u_001994,2025-08-02,CA,stripe,influencer
u_001995,2025-09-01,US,app_store,influencer
u_001996,2025-11-19,US,app_store,paid_social
u_001997,2024-04-17,GB,play_store,paid_search
u_001998,2025-04-10,US,play_store,referral
u_001999,2024-03-24,US,app_store,paid_social
u_002000,2025-05-02,US,app_store,influencer
u_002001,2025-02-16,IN,play_store,referral
u_002002,2024-09-27,IN,play_store,referral
u_002003,2025-12-06,FR,play_store,referral
u_002004,2024-06-15,US,app_store,referral
u_002005,2024-05-12,MX,play_store,influencer
u_002006,2024-04-30,CA,play_store,organic
u_002007,2024-06-09,MX,app_store,organic
u_002008,2025-09-08,JP,app_store,paid_search
u_002009,2025-08-08,US,play_store,organic
u_002010,2025-01-15,GB,app_store,paid_search
u_002011,2025-05-12,US,app_store,influencer
u_002012,2025-03-07,US,stripe,paid_search
u_002013,2024-08-08,US,play_store,organic
u_002014,2024-05-05,IN,app_store,organic
u_002015,2025-03-03,IN,app_store,referral
u_002016,2024-12-11,AU,play_store,influencer
u_002017,2024-05-15,AU,play_store,referral
u_002018,2025-04-05,BR,app_store,paid_search
u_002019,2024-04-01,AU,play_store,referral
u_002020,2025-01-31,US,app_store,influencer
u_002021,2024-02-16,MX,stripe,paid_search
u_002022,2025-10-23,US,app_store,organic
u_002023,2025-08-08,BR,play_store,paid_search
u_002024,2025-07-28,BR,play_store,organic
u_002025,2024-07-16,MX,play_store,organic
u_002026,2025-08-06,IN,play_store,influencer
u_002027,2024-01-20,US,stripe,paid_social
u_002028,2024-01-20,US,app_store,influencer
u_002029,2025-03-30,US,play_store,paid_search
u_002030,2025-02-15,IN,play_store,organic
u_002031,2024-12-14,DE,app_store,influencer
u_002032,2024-11-20,GB,app_store,organic
u_002033,2025-07-08,US,app_store,paid_search
u_002034,2024-04-01,US,stripe,paid_social
u_002035,2024-03-01,BR,app_store,organic
u_002036,2024-02-29,US,app_store,paid_social
u_002037,2025-02-26,FR,app_store,organic
u_002038,2024-02-23,US,play_store,influencer
u_002039,2024-08-30,IN,play_store,referral
u_002040,2024-04-27,US,app_store,influencer
u_002041,2025-02-20,US,app_store,paid_social
u_002042,2024-01-20,US,stripe,organic
u_002043,2024-09-09,AU,play_store,paid_social
u_002044,2024-11-07,IN,app_store,influencer
u_002045,2024-07-27,AU,app_store,influencer
u_002046,2024-06-21,AU,play_store,referral
u_002047,2025-07-22,DE,app_store,referral
u_002048,2025-09-27,US,stripe,organic
u_002049,2024-03-02,FR,play_store,influencer
u_002050,2024-09-13,JP,app_store,paid_search
u_002051,2025-10-09,US,stripe,paid_search
u_002052,2024-02-16,US,play_store,organic
u_002053,2024-11-03,US,play_store,paid_social
u_002054,2025-07-23,MX,stripe,paid_social
u_002055,2025-09-17,IN,stripe,paid_search
u_002056,2025-10-12,US,play_store,referral
u_002057,2024-10-06,US,stripe,paid_search
u_002058,2024-08-03,DE,play_store,organic
u_002059,2025-12-09,US,stripe,influencer
u_002060,2025-05-02,US,app_store,paid_social
u_002061,2025-02-27,IN,play_store,referral
u_002062,2025-02-06,IN,play_store,organic
u_002063,2025-07-05,US,stripe,referral
u_002064,2025-11-19,US,stripe,referral
u_002065,2025-09-07,GB,app_store,organic
u_002066,2024-05-07,DE,stripe,referral
u_002067,2024-01-10,US,app_store,paid_search
u_002068,2025-11-27,FR,app_store,organic
u_002069,2025-09-20,BR,stripe,paid_social
u_002070,2024-08-27,MX,stripe,organic
u_002071,2024-10-14,IN,play_store,influencer
u_002072,2024-08-02,US,stripe,referral
u_002073,2024-04-23,FR,play_store,referral
u_002074,2024-06-23,IN,play_store,influencer
u_002075,2025-11-19,CA,play_store,organic
u_002076,2025-08-25,US,app_store,paid_search
u_002077,2025-08-06,JP,stripe,paid_search
u_002078,2024-07-15,JP,app_store,influencer
u_002079,2025-09-21,US,play_store,referral
u_002080,2024-01-03,FR,play_store,organic
u_002081,2024-11-26,DE,stripe,paid_search
u_002082,2024-05-04,CA,play_store,paid_search
u_002083,2025-06-13,AU,stripe,paid_social
u_002084,2024-02-18,US,app_store,referral
u_002085,2024-11-19,US,app_store,organic
u_002086,2025-08-08,JP,stripe,paid_social
u_002087,2025-12-07,DE,app_store,paid_social
u_002088,2024-07-20,US,app_store,organic
u_002089,2024-01-29,DE,stripe,influencer
u_002090,2025-10-03,FR,stripe,paid_social
u_002091,2024-04-20,DE,stripe,organic
u_002092,2024-12-07,IN,app_store,organic
u_002093,2025-09-06,BR,play_store,referral
u_002094,2025-08-15,US,stripe,organic
u_002095,2025-01-21,GB,stripe,organic
u_002096,2024-05-10,US,stripe,organic
u_002097,2024-11-04,BR,app_store,organic
u_002098,2025-11-24,US,app_store,referral
u_002099,2025-02-15,US,play_store,paid_social
u_002100,2025-09-05,AU,play_store,referral
u_002101,2025-01-28,DE,app_store,influencer
u_002102,2025-09-26,US,play_store,organic
u_002103,2025-04-09,IN,play_store,organic
u_002104,2024-04-15,US,play_store,influencer
u_002105,2024-07-17,FR,app_store,influencer
u_002106,2024-09-19,GB,play_store,influencer
u_002107,2025-03-31,US,app_store,organic
u_002108,2024-03-02,US,play_store,influencer
u_002109,2025-10-29,AU,app_store,influencer
u_002110,2024-05-29,US,app_store,paid_search
u_002111,2024-10-25,GB,app_store,influencer
u_002112,2025-11-04,BR,app_store,influencer
u_002113,2025-07-26,JP,app_store,paid_social
u_002114,2024-07-24,BR,app_store,organic
u_002115,2024-12-15,US,play_store,referral
u_002116,2025-09-06,CA,stripe,influencer
u_002117,2024-12-09,BR,app_store,paid_social
u_002118,2024-04-17,DE,play_store,organic
u_002119,2025-05-22,US,app_store,paid_social
u_002120,2025-12-10,US,play_store,paid_social
u_002121,2025-05-07,CA,stripe,paid_search
u_002122,2025-01-19,US,app_store,organic
u_002123,2025-01-06,US,app_store,influencer
u_002124,2024-04-27,US,app_store,influencer
u_002125,2025-01-03,US,app_store,paid_social
u_002126,2024-10-17,US,stripe,paid_social
u_002127,2024-12-13,JP,app_store,paid_social
u_002128,2024-01-23,US,app_store,organic
u_002129,2024-01-22,JP,app_store,organic
u_002130,2024-12-12,FR,app_store,paid_social
u_002131,2025-01-13,JP,play_store,influencer
u_002132,2025-09-30,FR,stripe,organic
u_002133,2024-05-01,US,stripe,paid_social
u_002134,2024-07-15,IN,play_store,paid_search
u_002135,2025-09-05,DE,play_store,organic
u_002136,2025-09-22,IN,stripe,paid_search
u_002137,2024-06-01,GB,app_store,paid_search
u_002138,2024-05-09,JP,stripe,referral
u_002139,2024-08-02,CA,play_store,influencer
u_002140,2024-03-07,US,app_store,influencer
u_002141,2025-01-18,IN,play_store,paid_search
u_002142,2025-01-17,IN,play_store,referral
u_002143,2025-04-30,US,app_store,influencer
u_002144,2025-10-27,US,app_store,paid_social
u_002145,2025-04-07,FR,app_store,paid_search
u_002146,2025-03-11,FR,play_store,paid_search
u_002147,2024-09-17,IN,app_store,organic
u_002148,2024-10-29,DE,app_store,influencer
u_002149,2024-02-12,DE,play_store,referral
u_002150,2025-04-06,DE,app_store,referral
u_002151,2024-11-20,US,app_store,referral
u_002152,2024-08-27,US,app_store,organic
u_002153,2024-10-28,JP,play_store,organic
u_002154,2024-10-10,FR,app_store,organic
u_002155,2025-01-03,US,app_store,paid_social
u_002156,2025-11-22,GB,app_store,paid_search
u_002157,2024-07-14,CA,stripe,influencer
u_002158,2024-09-24,US,app_store,paid_search
u_002159,2025-02-17,MX,stripe,organic
u_002160,2025-04-28,BR,stripe,paid_social
u_002161,2025-02-11,US,play_store,paid_social
u_002162,2025-04-30,US,play_store,influencer
u_002163,2025-04-24,CA,play_store,organic
u_002164,2024-11-16,JP,app_store,referral
u_002165,2024-08-02,DE,stripe,organic
u_002166,2025-01-18,US,stripe,paid_search
u_002167,2024-01-10,IN,play_store,paid_search
u_002168,2024-12-13,US,app_store,referral
u_002169,2025-12-08,IN,app_store,organic
u_002170,2025-08-04,AU,stripe,paid_social
u_002171,2024-12-04,IN,play_store,influencer
u_002172,2025-08-10,FR,stripe,paid_social
u_002173,2025-02-04,US,app_store,referral
u_002174,2024-04-21,GB,stripe,paid_search
u_002175,2024-04-05,US,play_store,paid_social
u_002176,2024-02-02,JP,play_store,organic
u_002177,2024-07-10,US,stripe,referral
u_002178,2024-10-17,US,app_store,influencer
u_002179,2024-03-12,DE,app_store,organic
u_002180,2024-06-24,GB,stripe,referral
u_002181,2024-06-09,MX,app_store,referral
u_002182,2025-05-04,AU,app_store,paid_social
u_002183,2024-05-13,FR,app_store,referral
u_002184,2024-06-11,BR,stripe,influencer
u_002185,2024-07-26,IN,play_store,paid_search
u_002186,2024-07-25,US,app_store,organic
u_002187,2025-02-12,BR,app_store,paid_search
u_002188,2025-08-05,FR,play_store,influencer
u_002189,2024-02-10,CA,app_store,referral
u_002190,2024-12-21,CA,play_store,paid_search
u_002191,2025-02-04,BR,stripe,paid_social
u_002192,2025-03-01,US,stripe,referral
u_002193,2025-04-13,GB,play_store,influencer
u_002194,2024-04-07,GB,stripe,paid_social
u_002195,2024-06-10,US,play_store,paid_search
u_002196,2025-11-13,FR,play_store,paid_social
u_002197,2025-05-20,DE,play_store,organic
